Context,Actual,Response
[SOC][User]Four. Two nights. Beginning Saturday.[slots]2 saturday 4[Bot]I am afraid that booking is unsuccessful. Would you like a different day or amount of days?[slots][User]How about 1 night?  Would that work?[slots]1[EOC],[Bot]This booking is successful for 1 night. Your reference number is 85BGKWO4. Is there anything else I can assist you with?,"[SOR][Bot]Booking was successful the same day for the same number of people, how many nights please?"
[SOC][User]How about 1 night?  Would that work?[slots]1[Bot]This booking is successful for 1 night. Your reference number is 85BGKWO4. Is there anything else I can assist you with?[slots]85BGKWO4 1[User]That's all. Thank you![slots][EOC],"[Bot]Great, have a pleasant stay.  Bye.",[SOR][Bot]Have a great day!
"[SOC][User]I'm looking for an expensive restaurant in the north area[slots]expensive north[Bot]I have moderate and expensive priced restaurants. City stop restaurant serves european and is on the expensive side. Or may I suggest saigon city, they have asian?[slots][User]Do any of them specialize in chinese? [slots]chinese[EOC]","[Bot]Yes, both Hakka and The Hotpot serve Chinese.  Can I book either for you?","[SOR][Bot]Yes, sorry I don't have any. How about kymmoy? It is in 11 Peas Hill City Centre."
"[SOC][User]Do any of them specialize in chinese? [slots]chinese[Bot]Yes, both Hakka and The Hotpot serve Chinese.  Can I book either for you?[slots]Hakka The Hotpot Chinese[User]Lets try Hakka. It will be just myself at 16:45 on tuesday.[slots]16:45 tuesday Hakka[EOC]","[Bot]Booking was successful. The table will be reserved for 15 minutes.
Reference number is : KWV7HGEB.","[SOR][Bot]Alright, you're all set for Tuesday at 16:45. Your reservation is at 19:30. Your reference number is GNZZML8V. Do you need anything else?"
"[SOC][User]Lets try Hakka. It will be just myself at 16:45 on tuesday.[slots]16:45 tuesday Hakka[Bot]Booking was successful. The table will be reserved for 15 minutes.
Reference number is : KWV7HGEB.[slots]KWV7HGEB[User]Great, thank you. Can you help me with train schedules too? I need to get to Cambridge from Bishops Stortford.[slots]cambridge bishops stortford[EOC]",[Bot]On what day will you be traveling?,"[SOR][Bot]I'm sorry but there aren't any trains leaving Bishops Stortford after 16:45, are there any that are leaving later that day?"
"[SOC][User]Great, thank you. Can you help me with train schedules too? I need to get to Cambridge from Bishops Stortford.[slots]cambridge bishops stortford[Bot]On what day will you be traveling?[slots][User]I will be traveling on Tuesday and it should arrive in Cambridge by 12:45. [slots]tuesday 12:45[EOC]","[Bot]There are 4 trains that will arrive before 12:45, do you have a preferred departure time?",[SOR][Bot]Will there be a preference from booking to train?
"[SOC][User]I will be traveling on Tuesday and it should arrive in Cambridge by 12:45. [slots]tuesday 12:45[Bot]There are 4 trains that will arrive before 12:45, do you have a preferred departure time?[slots]12:45 4[User]No, any will be fine.  I only need a ticket for myself.[slots][EOC]",[Bot]I was able to book the 11:29 train which arrives at 12:07. The cost is 10.1 GBP and your reference is AAX97X46. Anything else I can assist you with?,[SOR][Bot]TR7805 arrives by 12:07 in cambridge and costs 14.08 pounds. It leaves tuesday at 12:34. How does that time work for you?
"[SOC][User]No, any will be fine.  I only need a ticket for myself.[slots][Bot]I was able to book the 11:29 train which arrives at 12:07. The cost is 10.1 GBP and your reference is AAX97X46. Anything else I can assist you with?[slots]10.1 GBP 12:07 11:29 AAX97X46[User]No thank you.  Appreciate your help.[slots][EOC]",[Bot]It was my pleasure. Have a great day!,[SOR][Bot]It was my pleasure to help. Have a good day! 
"[SOC][User]Yeah, I'm looking for an entertaining tourist attraction, can point me in the direction of some places to check out?[slots][Bot]I have about 5 different entertainment venues if that is what you are looking for. Do you have a preference on the area its located in? [slots]entertainment 5[User]No preference, please just pick one and give me the postcode and address.[slots][EOC]","[Bot]I think you'd enjoy the Funky Fun House. They're located at 8 mercers row, mercers row industrial estate. Their postcode is cb58hy. Can I help you with anything else?
",[SOR][Bot]The junction is on Clifton Way. Their postcode is cb17dy. Is there anything else I can help you with?
"[SOC][User]No preference, please just pick one and give me the postcode and address.[slots][Bot]I think you'd enjoy the Funky Fun House. They're located at 8 mercers row, mercers row industrial estate. Their postcode is cb58hy. Can I help you with anything else?
[slots]the Funky Fun House cb58hy 8 mercers row mercers row industrial estate[User]What area is the Funky Fun House located?[slots]funky fun house[EOC]",[Bot]Funky fun house is located in the east area. Can I help you with anything else today?,"[SOR][Bot]It is located in the east part of town, and the postcode is cb58hy.  Would you like anything else?"
[SOC][User]What area is the Funky Fun House located?[slots]funky fun house[Bot]Funky fun house is located in the east area. Can I help you with anything else today?[slots]Funky fun house east[User]I am also looking for a restaurant that's moderately priced and serves british food. [slots]british moderate[EOC],"[Bot]I have five different restaurants to choose from. There are 4 in the centre of town, and 1 in the west. Do you have a preference? ",[SOR][Bot]What area would you like?
"[SOC][User]I am also looking for a restaurant that's moderately priced and serves british food. [slots]british moderate[Bot]I have five different restaurants to choose from. There are 4 in the centre of town, and 1 in the west. Do you have a preference? [slots]centre of town west five[User]Let's try making at booking at the one in the west.[slots][EOC]","[Bot]Ok, what day would you like to make the reservation on?",[SOR][Bot]How about Backstreet Bistro at 2 Sturton Street City Centre.  Reference number UT5YMP1I.  Is there anything else today?
"[SOC][User]Let's try making at booking at the one in the west.[slots][Bot]Ok, what day would you like to make the reservation on?[slots][User]We'll need the reservation for Friday at 19:30. What's the name of the restaurant in the West?[slots]19:30 friday[EOC]",[Bot]That one is called Saint Johns Chop House.  How many people will be dining?,[SOR][Bot]I have made that reservation and your reference number is WUGFXVVK1.
[SOC][User]We'll need the reservation for Friday at 19:30. What's the name of the restaurant in the West?[slots]19:30 friday[Bot]That one is called Saint Johns Chop House.  How many people will be dining?[slots]Saint Johns Chop House[User]There will be 7 of us. Can you please give me the reference number as well?[slots]7[EOC],[Bot]Your reservation was a success and the reference number is JTWXFM7M.   ,[SOR][Bot]Booking was successful. The table will be reserved for 15 minutes. Reference number is : R8JX6R9G. What else can I help with?
[SOC][User]There will be 7 of us. Can you please give me the reference number as well?[slots]7[Bot]Your reservation was a success and the reference number is JTWXFM7M.   [slots]JTWXFM7M[User]Thank you. Now I need to arrange a taxi to take me from Funky Fun House to dinner at Saint John's.[slots]funky fun house[EOC],"[Bot]I have booked a Blue Volvo.  It will pick you up at the funky fun house at 19:00 and get you to the restaurant in time for your 19:30 reservation.  The contact number is 07566667235
",[SOR][Bot]Okay great. When do you want to leave?
"[SOC][User]Thank you. Now I need to arrange a taxi to take me from Funky Fun House to dinner at Saint John's.[slots]funky fun house[Bot]I have booked a Blue Volvo.  It will pick you up at the funky fun house at 19:00 and get you to the restaurant in time for your 19:30 reservation.  The contact number is 07566667235
[slots]19:30 07566667235 the restaurant 19:00 Blue Volvo the funky fun house[User]Thank you so much. That's all I need for tonight. Take care. Goodbye. [slots][EOC]","[Bot]Have a nice day, goodbye.",[SOR][Bot]Thank you and enjoy your stay. 
"[SOC][User]I need to find information about a certain restaurant, can you help with that?[slots][Bot]Yes I can. What restaurant are you looking for?[slots][User]It is called maharajah tandoori restaurant.[slots]maharajah tandoori restaurant[EOC]","[Bot]I've located the maharajah tandoori restaurant for you.  It serves indian food, it's in the west area and is in the expensive price range.  The phone number is 01223358399.",[SOR][Bot]Maharajah Tandoori Restaurant is an indian restaurant. It is located in the north part of the city.
"[SOC][User]It is called maharajah tandoori restaurant.[slots]maharajah tandoori restaurant[Bot]I've located the maharajah tandoori restaurant for you.  It serves indian food, it's in the west area and is in the expensive price range.  The phone number is 01223358399.[slots]expensive the maharajah tandoori restaurant indian 01223358399 west[User]Can you book a table for 7 people at 12:30 on tuesday? [slots]12:30 tuesday 7[EOC]","[Bot]I've got your booking set, the reference number is 9RMFGJMA.",[SOR][Bot]Booking was successful. The table will be reserved for 15 minutes. Reference number is : K9K36ZYM. Is there anything else I can assist you with?
"[SOC][User]Can you book a table for 7 people at 12:30 on tuesday? [slots]12:30 tuesday 7[Bot]I've got your booking set, the reference number is 9RMFGJMA.[slots]9RMFGJMA[User]Any interesting boats on the east side of town?[slots]east boat[EOC]","[Bot]There's Camboats on the plough, green end, fen ditton. Can I help you with anything else?",[SOR][Bot]The camboats are in the east area.
"[SOC][User]Any interesting boats on the east side of town?[slots]east boat[Bot]There's Camboats on the plough, green end, fen ditton. Can I help you with anything else?[slots]the plough green end fen ditton Camboats[User]Can i get the phone number and postcodes for those? Thank you.[slots][EOC]","[Bot]Sure, the phone number is 01223902112 and they're in postcode cb58sx. Can I help you with anything else today?","[SOR][Bot]Of course, Their phone number is 01223902091 and postcode is cb58sx. Anything else I can assist you with? "
