Context,Actual,Response
"[SOC][USER]My dear , what's for supper ? [triples]supper IsA meal dear IsA innocent dear SimilarTo close[SYSTEM] Red cooked carp and rape with fresh mushrooms . [triples]cooked SimilarTo steamed cooked SimilarTo done cooked SimilarTo overdone cooked SimilarTo roasted carp IsA fish mushrooms FormOf mushroom cooked FormOf cook cooked SimilarTo burned cooked SimilarTo poached cooked SimilarTo medium red IsA colour cooked SimilarTo parched cooked SimilarTo toasted rape IsA mustard red IsA color rape IsA disease cooked SimilarTo baked cooked SimilarTo braised[USER] What about soup ? [triples]soup IsA liquid soup IsA composition soup IsA situation soup IsA course soup IsA dish soup IsA commonly soup IsA food[EOC]",[SOR][SYSTEM] Sour-peppery soup . [EOR],[SOR][SYSTEM] That's ridiculous. chicken hearts! [EOR]
[SOC][USER] What about soup ? [triples]soup IsA liquid soup IsA composition soup IsA situation soup IsA course soup IsA dish soup IsA commonly soup IsA food[SYSTEM] Sour-peppery soup . [triples]soup IsA liquid soup IsA composition soup IsA situation soup IsA course soup IsA dish soup IsA commonly sour IsA cocktail sour SimilarTo tasty sour IsA taste peppery SimilarTo tasty soup IsA food[USER] Which condiment do you use for ? [triples]use IsA activity use IsA utility use Causes apply[EOC],"[SOR][SYSTEM] I'll use ginger , garlic scallion , hot pepper and vinegar . [EOR]","[SOR][SYSTEM] Tomato sechen oranges, called mugshot. [EOR]"
"[SOC][USER] Which condiment do you use for ? [triples]use IsA activity use IsA utility use Causes apply[SYSTEM] I'll use ginger , garlic scallion , hot pepper and vinegar . [triples]pepper IsA spice ginger IsA root pepper IsA season pepper IsA fruit pepper IsA vegetable ginger IsA spice vinegar IsA liquid ginger IsA herb pepper Causes sneezing[USER] Very good , need I help you ? [triples]good SimilarTo redeeming good SimilarTo pleasing good SimilarTo superb good SimilarTo solid good IsA quality good SimilarTo white good SimilarTo nice good SimilarTo saving need IsA condition good SimilarTo fortunate good IsA advantage good SimilarTo hot help IsA book good SimilarTo satisfactory good SimilarTo complete[EOC]","[SOR][SYSTEM] No , don't need , I can do myself . [EOR]",[SOR][SYSTEM] Thanks. [EOR]
"[SOC][USER] Very good , need I help you ? [triples]good SimilarTo redeeming good SimilarTo pleasing good SimilarTo superb good SimilarTo solid good IsA quality good SimilarTo white good SimilarTo nice good SimilarTo saving need IsA condition good SimilarTo fortunate good IsA advantage good SimilarTo hot help IsA book good SimilarTo satisfactory good SimilarTo complete[SYSTEM] No , don't need , I can do myself . [triples]don IsA title need IsA condition don IsA gentleman don IsA head[USER] Thanks . I can watch TV now . [triples]thanks FormOf thank thanks IsA aid tv HasA channels watch IsA surveillance watch IsA clock watch IsA timepiece watch IsA shift watch IsA gear watch IsA machine[EOC]",[SOR][SYSTEM] But you must cook that dinner next time . [EOR],"[SOR][SYSTEM] Don't mind me. If I ever get home, I in a minute know exactly what to do. [EOR]"
"[SOC][USER]Hello , this is Mike , Kara . [triples]mike HasA kids mike FormOf mic hello IsA single hello IsA greeting hello IsA airline[SYSTEM] Mike ! Good to hear from you . How are you ? [triples]mike HasA kids good SimilarTo redeeming good SimilarTo pleasing mike FormOf mic good SimilarTo solid good IsA quality good SimilarTo superb good SimilarTo nice good SimilarTo saving good SimilarTo white good SimilarTo fortunate good IsA advantage good SimilarTo hot good SimilarTo satisfactory good SimilarTo complete[USER] Everything is fine , and how are you ? [triples]fine SimilarTo precise fine SimilarTo pure fine SimilarTo close fine SimilarTo elegant fine SimilarTo small fine IsA penalty fine SimilarTo thin[EOC]",[SOR][SYSTEM] Things are going well with me . [EOR],[SOR][SYSTEM] Did I work well? Did I finish doing anything? [EOR]
"[SOC][USER] Everything is fine , and how are you ? [triples]fine SimilarTo precise fine SimilarTo pure fine SimilarTo close fine SimilarTo elegant fine SimilarTo small fine IsA penalty fine SimilarTo thin[SYSTEM] Things are going well with me . [triples]things IsA property going IsA action things FormOf thing going SimilarTo active going FormOf go going IsA accomplishment things HasA colour things HasA limits[USER] Kara , I had fun the other night at the movies and was wondering if you would like to go out again this Friday . [triples]night IsA book fun IsA wit fun IsA like friday IsA weekday movies HasA stories fun IsA activity movies IsA entertainment movies IsA films movies FormOf movie night IsA dark friday IsA day[EOC]","[SOR][SYSTEM] Mike , I don't think that it's a good idea to go out again . I really need to focus on getting packed and ready to move back home . [EOR]","[SOR][SYSTEM] Yes, I'm in? [EOR]"
"[SOC][USER] Kara , I had fun the other night at the movies and was wondering if you would like to go out again this Friday . [triples]night IsA book fun IsA wit fun IsA like friday IsA weekday movies HasA stories fun IsA activity movies IsA entertainment movies IsA films movies FormOf movie night IsA dark friday IsA day[SYSTEM] Mike , I don't think that it's a good idea to go out again . I really need to focus on getting packed and ready to move back home . [triples]don IsA title home IsA castle home IsA residence idea IsA opinion packed FormOf pack home IsA house home IsA environment packed SimilarTo compact home SimilarTo domicile home IsA location home IsA institution don IsA head don IsA gentleman home HasA bedrooms home SimilarTo house home IsA beginning idea IsA content[USER] Maybe we could just meet for coffee or something . [triples]coffee IsA liquid just SimilarTo fitting coffee Causes insomnia coffee HasA caffeine coffee IsA beverage coffee IsA coffee coffee IsA tree coffee IsA mixture[EOC]","[SOR][SYSTEM] I can't really deal with any distractions right now , but I appreciate the nice evening we spent together . [EOR]",[SOR][SYSTEM] That sounds like a very nice way to handle it. So I saw a smoothie at the restaurant! [EOR]
"[SOC][USER]Sun-set hotel . May I help you ? [triples]set IsA placement set SimilarTo down hotel HasA lobby set IsA collection sun IsA star sun Causes wrinkles hotel IsA lodging sun IsA bask sun Causes heat sun Causes light hotel IsA building sun IsA setting sun IsA newspaper sun IsA planet set IsA exercise help IsA book sun HasA iron[SYSTEM] Yes , I have booked a room for 24th . It's a double room . [triples]booked FormOf book room IsA position room HasA walls room IsA space room IsA area yes SimilarTo nod double IsA multiple room IsA opportunity room IsA interior double IsA person double SimilarTo large room IsA room room IsA gathering yes IsA affirmative room IsA place[USER] Hold on , please . Let me check it for you . Yes , you're right . You will keep it for 3 days . [triples]check IsA performing check IsA work let IsA lease right SimilarTo conservative hold IsA cell check IsA draft right IsA position right SimilarTo outside check IsA bill right IsA turn hold IsA control right IsA norm right IsA interest hold FormOf ahold check IsA inspection right IsA justice let IsA serve right SimilarTo extraordinary days FormOf day right IsA hand right SimilarTo far right SimilarTo satisfactory days IsA life[EOC]","[SOR][SYSTEM] Well , now I want to change the date from 24th to 28th . [EOR]","[SOR][SYSTEM] Ok, here you are. [EOR]"
[SOC][USER]Are you busy tomorrow morning ? [triples]busy SimilarTo active busy SimilarTo engaged tomorrow IsA future tomorrow IsA day morning SimilarTo afternoon[SYSTEM] I'm free . What's up ? [triples]free IsA people free SimilarTo unconstrained free SimilarTo clear[USER] Someone has to pick up the boss at the airport . [triples]boss IsA person boss SimilarTo manager pick IsA tool boss SimilarTo superior pick IsA device boss IsA human boss IsA leader boss IsA employer[EOC],"[SOR][SYSTEM] Oh , I just remembered I've got a report to write . [EOR]",[SOR][SYSTEM] Guess which flight is not available today? [EOR]
[SOC][USER]I'm sorry I'm so late . I had a really bad day . [triples]day IsA opportunity bad SimilarTo pretty bad SimilarTo negative bad SimilarTo nonstandard late SimilarTo advanced bad FormOf bid bad SimilarTo naughty bad SimilarTo inferior day IsA time bad SimilarTo harmful late SimilarTo dead bad SimilarTo severe late SimilarTo new bad SimilarTo unsuitable bad SimilarTo incompetent bad SimilarTo tough bad SimilarTo evil late SimilarTo modern bad SimilarTo mediocre bad SimilarTo ill bad SimilarTo intense bad IsA quality[SYSTEM] It's ten after six.We ' re late.But dinner is at six thirty . [triples]dinner IsA meal late SimilarTo advanced late SimilarTo modern late SimilarTo dead late SimilarTo new thirty IsA number dinner IsA party[USER] I know . I know . I'm really sorry . I lost my bag . [triples]bag Causes travel bag IsA baggage lost FormOf lose bag SimilarTo sack lost SimilarTo confiscate lost SimilarTo destroyed lost SimilarTo misplaced know IsA knowing lost SimilarTo missing lost SimilarTo stray[EOC],[SOR][SYSTEM] I'll call the lost and found office . [EOR],"[SOR][SYSTEM] Three more minutes, ma'am. Give me a minute and I'll call back. [EOR]"
"[SOC][USER]Nani Book Store . How can I help you ? [triples]book IsA copy book HasA cover book HasA knowledge book HasA story book IsA section store IsA suite book HasA past book IsA publication book FormOf bake book IsA collection book HasA pages book IsA product store IsA storage help IsA book book IsA device store IsA business book IsA object[SYSTEM] Do you have the ' The man and the Sea ' by Ernest Hemingway ? [triples]sea HasA salt sea IsA place man SimilarTo woman man IsA person man SimilarTo boy man IsA lover man IsA male man IsA adult[USER] Yes , we have one copy left . [triples]left IsA position copy IsA text left FormOf leave left SimilarTo nigh yes SimilarTo nod left SimilarTo liberal left IsA turn left IsA hand copy IsA representation yes IsA affirmative copy IsA material[EOC]",[SOR][SYSTEM] Can you hold it for me ? [EOR],[SOR][SYSTEM] Ok. You will need to click the button somewhere. [EOR]
"[SOC][USER]Do you have maps of downtown area ? [triples]area IsA extent area IsA region downtown IsA downtown area IsA structure maps FormOf map area IsA topic area IsA place[SYSTEM] Yes , here you are . [triples]yes IsA affirmative yes SimilarTo nod[USER] How much is it ? [triples]nan[EOC]",[SOR][SYSTEM] It's free of charge . [EOR],[SOR][SYSTEM] $ 1. It is mainly for public transportation. [EOR]
"[SOC][USER]Hi there , I want to reserve a hotel room . [triples]room IsA position room HasA walls room IsA space room IsA area hotel HasA lobby room IsA interior room IsA opportunity hotel IsA lodging room IsA room hotel IsA building room IsA gathering room IsA place[SYSTEM] No problem at all . Could I have your full name , please ? [triples]problem IsA request problem IsA difficulty problem IsA question[USER] Sure , John Sandals . [triples]sure SimilarTo careful john IsA robber sure SimilarTo steady john HasA cavity sure SimilarTo true john IsA person john HasA kids john IsA student sure IsA deodorant sure SimilarTo secure john IsA crying john IsA professor john IsA hunter[EOC]","[SOR][SYSTEM] Hi , Mr . Sandals . I'm Michelle , at your service . When do you need the room ? [EOR]",[SOR][SYSTEM] Hi john. Would you like to reserve another hotel? [EOR]
